event_id,event_type,subject_person_id,object_person_id,location_id,timestamp,confidence,source_record_id,trigger_word,phones,accounts,vehicles
EVT_DIG002775,vehicle_use,P00060,P00734,LOC0094,2026-01-01 06:23:00,0.99,DIG002775,used a vehicle,,,
EVT_DIG002776,communication,P00577,P00212,LOC0158,2026-07-15 11:08:00,0.99,DIG002776,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG002777,communication,P00357,P00766,LOC0088,2026-06-02 11:24:00,0.99,DIG002777,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002778,transfer,P00585,P00889,LOC0049,2026-02-08 02:53:00,0.99,DIG002778,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002779,movement,P00692,P00660,LOC0174,2026-08-25 01:10:00,0.99,DIG002779,સ્થાન શેર કર્યું,,,
EVT_DIG002780,meeting,P00362,P00565,LOC0068,2026-06-21 19:26:00,0.99,DIG002780,मिला,,,
EVT_DIG002781,communication,P00240,P00154,LOC0117,2026-05-20 22:16:00,0.99,DIG002781,ఫోన్ చేశారు,,,
EVT_DIG002782,meeting,P00041,P00916,LOC0110,2026-08-15 18:54:00,0.99,DIG002782,സന്ദർശിച്ചു,,,
EVT_DIG002783,movement,P00099,P00348,LOC0099,2026-03-02 01:55:00,0.99,DIG002783,স্থান ভাগ করেছে,,,
EVT_DIG002784,movement,P00126,P00747,LOC0027,2026-03-27 03:04:00,0.99,DIG002784,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG002785,transfer,P00904,P00661,LOC0126,2026-03-07 15:30:00,0.99,DIG002785,பணம் அனுப்பினார்,,,
EVT_DIG002786,transfer,P00868,P00268,LOC0147,2026-06-03 07:07:00,0.99,DIG002786,transferred funds to,,,
EVT_DIG002787,transfer,P00886,P00536,LOC0155,2026-07-08 15:45:00,0.99,DIG002787,નાણાં મોકલ્યાં,,,
EVT_DIG002788,communication,P00368,P00446,LOC0036,2026-02-10 16:40:00,0.99,DIG002788,సంప్రదించారు,,,
EVT_DIG002789,communication,P00378,P00091,LOC0003,2026-01-20 21:54:00,0.99,DIG002789,যোগাযোগ করেছে,,,
EVT_DIG002790,meeting,P00274,P00771,LOC0045,2026-07-02 23:23:00,0.99,DIG002790,சந்தித்தார்,,,
EVT_DIG002791,meeting,P00455,P00399,LOC0055,2026-02-09 11:28:00,0.99,DIG002791,मिला,,,
EVT_DIG002792,meeting,P00271,P00601,LOC0029,2026-08-04 19:08:00,0.99,DIG002792,visited,,,
EVT_DIG002793,communication,P00603,P00482,LOC0131,2026-05-18 02:15:00,0.99,DIG002793,contacted,,,
EVT_DIG002794,communication,P00053,P00882,LOC0011,2026-06-27 09:57:00,0.99,DIG002794,સંપર્ક કર્યો,,,
EVT_DIG002795,communication,P00948,P00276,LOC0067,2026-01-02 17:57:00,0.99,DIG002795,फोन किया,,,
EVT_DIG002796,communication,P00037,P00166,LOC0121,2026-04-01 12:18:00,0.99,DIG002796,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG002797,communication,P00543,P00089,LOC0008,2026-05-14 02:59:00,0.99,DIG002797,संदेश भेजा,,,
EVT_DIG002798,meeting,P00234,P00845,LOC0067,2026-05-09 09:55:00,0.99,DIG002798,visited,,,
EVT_DIG002799,meeting,P00509,P00995,LOC0130,2026-07-08 11:38:00,0.99,DIG002799,भेटला,,,
EVT_DIG002800,movement,P00061,P00087,LOC0066,2026-04-17 16:08:00,0.99,DIG002800,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG002801,communication,P00019,P00153,LOC0038,2026-05-24 14:16:00,0.99,DIG002801,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002802,meeting,P00600,P00983,LOC0104,2026-02-12 01:53:00,0.99,DIG002802,دورہ کیا,,,
EVT_DIG002803,meeting,P00800,P00056,LOC0066,2026-01-06 03:30:00,0.99,DIG002803,دورہ کیا,,,
EVT_DIG002804,meeting,P00960,P00457,LOC0180,2026-05-09 20:18:00,0.99,DIG002804,મળ્યા,,,
EVT_DIG002805,meeting,P00346,P00324,LOC0023,2026-04-11 00:10:00,0.99,DIG002805,دورہ کیا,,,
EVT_DIG002806,transfer,P00910,P00896,LOC0131,2026-07-08 14:51:00,0.99,DIG002806,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG002807,communication,P00528,P00847,LOC0087,2026-08-26 16:39:00,0.99,DIG002807,సంప్రదించారు,,,
EVT_DIG002808,communication,P00665,P00314,LOC0017,2026-02-02 22:31:00,0.99,DIG002808,ਸੰਪਰਕ ਕੀਤਾ,,,
EVT_DIG002809,transfer,P00280,P00395,LOC0068,2026-01-31 12:16:00,0.99,DIG002809,पैसे पाठवले,,,
EVT_DIG002810,communication,P00510,P00233,LOC0057,2026-08-09 20:13:00,0.99,DIG002810,رابطہ کیا,,,
EVT_DIG002811,movement,P00221,P00090,LOC0058,2026-08-13 23:54:00,0.99,DIG002811,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG002812,meeting,P00764,P00657,LOC0176,2026-05-07 15:31:00,0.99,DIG002812,സന്ദർശിച്ചു,,,
EVT_DIG002813,transfer,P00561,P00791,LOC0006,2026-01-14 17:25:00,0.99,DIG002813,টাকা পাঠিয়েছে,,,
EVT_DIG002814,communication,P00056,P00442,LOC0055,2026-07-31 19:00:00,0.99,DIG002814,called,,,
EVT_DIG002815,movement,P00262,P00415,LOC0035,2026-08-10 01:55:00,0.99,DIG002815,స్థానం పంచుకున్నారు,,,
EVT_DIG002816,movement,P00295,P00606,LOC0143,2026-08-05 00:46:00,0.99,DIG002816,இடத்தை பகிர்ந்தார்,,,
EVT_DIG002817,meeting,P00577,P00020,LOC0066,2026-05-19 23:53:00,0.99,DIG002817,சென்றார்,,,
EVT_DIG002818,communication,P00796,P00793,LOC0148,2026-04-26 09:31:00,0.99,DIG002818,సంప్రదించారు,,,
EVT_DIG002819,meeting,P00346,P00656,LOC0143,2026-03-23 14:26:00,0.99,DIG002819,കണ്ടുമുട്ടി,,,
EVT_DIG002820,transfer,P00770,P00860,LOC0066,2026-02-23 17:37:00,0.99,DIG002820,धन भेजा,,,
EVT_DIG002821,transfer,P00378,P00295,LOC0105,2026-02-27 21:50:00,0.99,DIG002821,धन भेजा,,,
EVT_DIG002822,communication,P00929,P00202,LOC0030,2026-03-14 08:51:00,0.99,DIG002822,संदेश पाठवला,,,
EVT_DIG002823,communication,P00737,P00462,LOC0014,2026-08-11 17:51:00,0.99,DIG002823,సంప్రదించారు,,,
EVT_DIG002824,communication,P00036,P00007,LOC0083,2026-01-29 11:44:00,0.99,DIG002824,संपर्क केला,,,
EVT_DIG002825,transfer,P00829,P00307,LOC0072,2026-06-05 19:58:00,0.99,DIG002825,पैसे पाठवले,,,
EVT_DIG002826,communication,P00078,P00353,LOC0075,2026-06-06 07:50:00,0.99,DIG002826,फोन किया,,,
EVT_DIG002827,meeting,P00071,P00132,LOC0171,2026-05-20 21:33:00,0.99,DIG002827,ಭೇಟಿ ನೀಡಿದರು,,,
EVT_DIG002828,movement,P00051,P00338,LOC0168,2026-05-01 09:00:00,0.99,DIG002828,இடத்தை பகிர்ந்தார்,,,
EVT_DIG002829,communication,P00287,P00202,LOC0040,2026-08-26 10:25:00,0.99,DIG002829,संदेश पाठवला,,,
EVT_DIG002830,communication,P00538,P00218,LOC0100,2026-05-21 11:47:00,0.99,DIG002830,যোগাযোগ করেছে,,,
EVT_DIG002831,communication,P00954,P00125,LOC0179,2026-05-06 06:17:00,0.99,DIG002831,સંદેશ મોકલ્યો,,,
EVT_DIG002832,meeting,P00620,P00210,LOC0102,2026-08-07 07:06:00,0.99,DIG002832,मिला,,,
EVT_DIG002833,transfer,P00960,P00986,LOC0154,2026-07-08 00:09:00,0.99,DIG002833,transferred funds to,,,
EVT_DIG002834,communication,P00586,P00163,LOC0021,2026-03-12 04:59:00,0.99,DIG002834,संदेश पाठवला,,,
EVT_DIG002835,communication,P00483,P00341,LOC0009,2026-04-07 12:36:00,0.99,DIG002835,ਸੰਪਰਕ ਕੀਤਾ,,,
EVT_DIG002836,meeting,P00664,P00721,LOC0047,2026-07-21 19:22:00,0.99,DIG002836,મળ્યા,,,
EVT_DIG002837,communication,P00927,P00092,LOC0007,2026-01-15 17:40:00,0.99,DIG002837,സന്ദേശം അയച്ചു,,,
EVT_DIG002838,communication,P00374,P00373,LOC0164,2026-08-26 11:19:00,0.99,DIG002838,ਸੁਨੇਹਾ ਭੇਜਿਆ,,,
EVT_DIG002839,meeting,P00836,P00176,LOC0121,2026-07-10 15:51:00,0.99,DIG002839,സന്ദർശിച്ചു,,,
EVT_DIG002840,communication,P00180,P00456,LOC0040,2026-01-10 02:20:00,0.99,DIG002840,ફોન કર્યો,,,
EVT_DIG002841,communication,P00833,P00378,LOC0083,2026-02-17 13:52:00,0.99,DIG002841,വിളിച്ചു,,,
EVT_DIG002842,communication,P00625,P00037,LOC0010,2026-06-28 23:27:00,0.99,DIG002842,સંપર્ક કર્યો,,,
EVT_DIG002843,meeting,P00998,P00937,LOC0044,2026-05-19 00:20:00,0.99,DIG002843,ਮਿਲਿਆ,,,
EVT_DIG002844,meeting,P00945,P00808,LOC0107,2026-04-09 05:44:00,0.99,DIG002844,സന്ദർശിച്ചു,,,
EVT_DIG002845,communication,P00824,P00812,LOC0006,2026-03-18 01:54:00,0.99,DIG002845,సంప్రదించారు,,,
EVT_DIG002846,transfer,P00329,P00593,LOC0163,2026-01-26 13:22:00,0.99,DIG002846,transferred funds to,,,
EVT_DIG002847,transfer,P00165,P00926,LOC0168,2026-04-29 14:18:00,0.99,DIG002847,പണം അയച്ചു,,,
EVT_DIG002848,meeting,P00573,P00040,LOC0102,2026-03-31 22:45:00,0.99,DIG002848,পরিদর্শন করেছে,,,
EVT_DIG002849,communication,P00091,P00366,LOC0099,2026-03-06 10:44:00,0.99,DIG002849,ਸੁਨੇਹਾ ਭੇਜਿਆ,,,
EVT_DIG002850,transfer,P00562,P00484,LOC0138,2026-06-11 04:54:00,0.99,DIG002850,টাকা পাঠিয়েছে,,,
EVT_DIG002851,communication,P00773,P00682,LOC0033,2026-01-13 14:50:00,0.99,DIG002851,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002852,transfer,P00129,P00738,LOC0118,2026-03-28 08:24:00,0.99,DIG002852,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002853,communication,P00011,P00457,LOC0011,2026-03-07 02:42:00,0.99,DIG002853,संपर्क किया,,,
EVT_DIG002854,communication,P00642,P00689,LOC0007,2026-08-21 23:31:00,0.99,DIG002854,വിളിച്ചു,,,
EVT_DIG002855,communication,P00588,P00601,LOC0137,2026-08-25 19:39:00,0.99,DIG002855,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG002856,communication,P00272,P00708,LOC0144,2026-07-22 15:11:00,0.99,DIG002856,సంప్రదించారు,,,
EVT_DIG002857,transfer,P00633,P00482,LOC0102,2026-05-11 22:47:00,0.99,DIG002857,డబ్బు పంపారు,,,
EVT_DIG002858,meeting,P00634,P00427,LOC0056,2026-01-17 13:23:00,0.99,DIG002858,भेटला,,,
EVT_DIG002859,meeting,P00096,P00275,LOC0155,2026-06-02 02:02:00,0.99,DIG002859,met,,,
EVT_DIG002860,movement,P00398,P00820,LOC0072,2026-03-02 02:50:00,0.99,DIG002860,स्थान साझा किया,,,
EVT_DIG002861,communication,P00742,P00691,LOC0170,2026-02-07 15:58:00,0.99,DIG002861,ਸੰਪਰਕ ਕੀਤਾ,,,
EVT_DIG002862,movement,P00271,P00756,LOC0127,2026-01-19 21:49:00,0.99,DIG002862,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG002863,communication,P00081,P00639,LOC0024,2026-01-14 13:30:00,0.99,DIG002863,સંદેશ મોકલ્યો,,,
EVT_DIG002864,transfer,P00488,P00380,LOC0077,2026-01-15 14:28:00,0.99,DIG002864,transferred funds to,,,
EVT_DIG002865,transfer,P00013,P00065,LOC0131,2026-02-08 14:22:00,0.99,DIG002865,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002866,meeting,P00589,P00622,LOC0133,2026-06-16 06:29:00,0.99,DIG002866,met,,,
EVT_DIG002867,meeting,P00005,P00692,LOC0153,2026-02-23 04:26:00,0.99,DIG002867,వెళ్లారు,,,
EVT_DIG002868,communication,P00778,P00752,LOC0175,2026-02-02 18:24:00,0.99,DIG002868,رابطہ کیا,,,
EVT_DIG002869,meeting,P00018,P00954,LOC0007,2026-06-17 08:06:00,0.99,DIG002869,ಭೇಟಿಯಾದರು,,,
EVT_DIG002870,meeting,P00848,P00296,LOC0041,2026-03-24 09:30:00,0.99,DIG002870,కలిశారు,,,
EVT_DIG002871,movement,P00978,P00602,LOC0143,2026-01-19 05:51:00,0.99,DIG002871,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG002872,movement,P00074,P00762,LOC0123,2026-08-16 01:52:00,0.99,DIG002872,مقام شیئر کیا,,,
EVT_DIG002873,meeting,P00211,P00679,LOC0166,2026-03-22 00:53:00,0.99,DIG002873,visited,,,
EVT_DIG002874,communication,P00702,P00044,LOC0056,2026-02-11 04:28:00,0.99,DIG002874,رابطہ کیا,,,
EVT_DIG002875,communication,P00562,P00908,LOC0084,2026-01-02 13:46:00,0.99,DIG002875,sent a message to,,,
EVT_DIG002876,communication,P00974,P00267,LOC0003,2026-02-02 15:46:00,0.99,DIG002876,ਸੁਨੇਹਾ ਭੇਜਿਆ,,,
EVT_DIG002877,meeting,P00572,P00010,LOC0081,2026-01-05 23:20:00,0.99,DIG002877,મળ્યા,,,
EVT_DIG002878,meeting,P00868,P00994,LOC0060,2026-05-21 08:48:00,0.99,DIG002878,சென்றார்,,,
EVT_DIG002879,communication,P00197,P00493,LOC0110,2026-04-14 23:13:00,0.99,DIG002879,বার্তা পাঠিয়েছে,,,
EVT_DIG002880,communication,P00178,P00264,LOC0052,2026-04-18 11:22:00,0.99,DIG002880,വിളിച്ചു,,,
EVT_DIG002881,transfer,P00259,P00925,LOC0099,2026-05-09 11:29:00,0.99,DIG002881,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002882,communication,P00232,P00680,LOC0023,2026-01-11 21:05:00,0.99,DIG002882,સંપર્ક કર્યો,,,
EVT_DIG002883,transfer,P00410,P00657,LOC0087,2026-05-30 02:00:00,0.99,DIG002883,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002884,vehicle_use,P00062,P00710,LOC0063,2026-08-06 06:26:00,0.99,DIG002884,वाहन का उपयोग किया,,,
EVT_DIG002885,meeting,P00695,P00291,LOC0054,2026-07-04 07:10:00,0.99,DIG002885,met,,,
EVT_DIG002886,communication,P00295,P00136,LOC0020,2026-07-17 06:02:00,0.99,DIG002886,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG002887,meeting,P00182,P00752,LOC0056,2026-08-12 16:08:00,0.99,DIG002887,சந்தித்தார்,,,
EVT_DIG002888,communication,P00957,P00992,LOC0054,2026-05-02 07:47:00,0.99,DIG002888,فون کیا,,,
EVT_DIG002889,movement,P00702,P00738,LOC0093,2026-05-22 21:05:00,0.99,DIG002889,இடத்தை பகிர்ந்தார்,,,
EVT_DIG002890,communication,P00731,P00009,LOC0067,2026-04-29 07:25:00,0.99,DIG002890,સંપર્ક કર્યો,,,
EVT_DIG002891,meeting,P00136,P00492,LOC0019,2026-06-16 05:47:00,0.99,DIG002891,వెళ్లారు,,,
EVT_DIG002892,meeting,P00841,P00623,LOC0164,2026-05-13 07:03:00,0.99,DIG002892,സന്ദർശിച്ചു,,,
EVT_DIG002893,movement,P00466,P00272,LOC0123,2026-02-26 04:48:00,0.99,DIG002893,স্থান ভাগ করেছে,,,
EVT_DIG002894,movement,P00957,P00571,LOC0119,2026-01-04 14:33:00,0.99,DIG002894,ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು,,,
EVT_DIG002895,meeting,P00311,P00112,LOC0017,2026-07-25 19:43:00,0.99,DIG002895,دورہ کیا,,,
EVT_DIG002896,meeting,P00018,P00636,LOC0068,2026-04-03 21:41:00,0.99,DIG002896,കണ്ടുമുട്ടി,,,
EVT_DIG002897,movement,P00756,P00668,LOC0022,2026-06-07 20:27:00,0.99,DIG002897,સ્થાન શેર કર્યું,,,
EVT_DIG002898,communication,P00289,P00745,LOC0112,2026-06-01 09:38:00,0.99,DIG002898,ফোন করেছে,,,
EVT_DIG002899,communication,P00344,P00828,LOC0058,2026-03-27 14:39:00,0.99,DIG002899,സന്ദേശം അയച്ചു,,,
EVT_DIG002900,transfer,P00122,P00972,LOC0179,2026-04-15 15:12:00,0.99,DIG002900,धन भेजा,,,
EVT_DIG002901,movement,P00279,P00413,LOC0060,2026-08-08 05:23:00,0.99,DIG002901,স্থান ভাগ করেছে,,,
EVT_DIG002902,meeting,P00323,P00768,LOC0077,2026-02-22 17:37:00,0.99,DIG002902,পরিদর্শন করেছে,,,
EVT_DIG002903,communication,P00057,P00614,LOC0003,2026-04-21 01:58:00,0.99,DIG002903,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG002904,movement,P00578,P00442,LOC0058,2026-07-06 00:03:00,0.99,DIG002904,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG002905,transfer,P00069,P00477,LOC0149,2026-06-06 02:11:00,0.99,DIG002905,رقم منتقل کی,,,
EVT_DIG002906,movement,P00641,P00167,LOC0056,2026-03-03 12:14:00,0.99,DIG002906,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG002907,communication,P00128,P00895,LOC0047,2026-04-24 01:28:00,0.99,DIG002907,సందేశం పంపారు,,,
EVT_DIG002908,movement,P00892,P00168,LOC0038,2026-05-27 12:19:00,0.99,DIG002908,مقام شیئر کیا,,,
EVT_DIG002909,communication,P00496,P00222,LOC0091,2026-05-18 04:43:00,0.99,DIG002909,رابطہ کیا,,,
EVT_DIG002910,vehicle_use,P00548,P00302,LOC0038,2026-05-09 04:02:00,0.99,DIG002910,वाहन का उपयोग किया,,,
EVT_DIG002911,transfer,P00378,P00099,LOC0131,2026-03-28 04:58:00,0.99,DIG002911,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG002912,movement,P00977,P00412,LOC0045,2026-07-21 22:17:00,0.99,DIG002912,స్థానం పంచుకున్నారు,,,
EVT_DIG002913,transfer,P00992,P00613,LOC0008,2026-01-28 07:15:00,0.99,DIG002913,টাকা পাঠিয়েছে,,,
EVT_DIG002914,communication,P00333,P00407,LOC0143,2026-05-09 16:23:00,0.99,DIG002914,தொடர்பு கொண்டார்,,,
EVT_DIG002915,movement,P00611,P00788,LOC0007,2026-02-28 11:56:00,0.99,DIG002915,shared a location with,,,
EVT_DIG002916,meeting,P00613,P00984,LOC0092,2026-02-16 16:42:00,0.99,DIG002916,भेटला,,,
EVT_DIG002917,communication,P00465,P00171,LOC0096,2026-07-18 15:08:00,0.99,DIG002917,संपर्क केला,,,
EVT_DIG002918,meeting,P00248,P00547,LOC0158,2026-05-09 06:50:00,0.99,DIG002918,వెళ్లారు,,,
EVT_DIG002919,meeting,P00279,P00373,LOC0153,2026-03-20 17:28:00,0.99,DIG002919,भेटला,,,
EVT_DIG002920,transfer,P00206,P00905,LOC0055,2026-05-24 01:21:00,0.99,DIG002920,धन भेजा,,,
EVT_DIG002921,communication,P00474,P00795,LOC0052,2026-07-11 00:21:00,0.99,DIG002921,సంప్రదించారు,,,
EVT_DIG002922,communication,P00200,P00901,LOC0036,2026-03-14 14:17:00,0.99,DIG002922,پیغام بھیجا,,,
EVT_DIG002923,meeting,P00742,P00523,LOC0049,2026-05-24 01:23:00,0.99,DIG002923,కలిశారు,,,
EVT_DIG002924,transfer,P00284,P00071,LOC0060,2026-08-25 12:41:00,0.99,DIG002924,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002925,communication,P00483,P00244,LOC0108,2026-06-28 22:39:00,0.99,DIG002925,அழைத்தார்,,,
EVT_DIG002926,communication,P00434,P00070,LOC0047,2026-08-16 06:21:00,0.99,DIG002926,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG002927,transfer,P00278,P00544,LOC0047,2026-05-19 21:07:00,0.99,DIG002927,رقم منتقل کی,,,
EVT_DIG002928,transfer,P00905,P00611,LOC0012,2026-08-28 03:48:00,0.99,DIG002928,টাকা পাঠিয়েছে,,,
EVT_DIG002929,transfer,P00652,P00146,LOC0113,2026-08-16 05:38:00,0.99,DIG002929,డబ్బు పంపారు,,,
EVT_DIG002930,communication,P00160,P00642,LOC0068,2026-01-22 07:25:00,0.99,DIG002930,फोन किया,,,
EVT_DIG002931,communication,P00165,P00623,LOC0119,2026-08-20 03:31:00,0.99,DIG002931,ಸಂಪರ್ಕಿಸಿದರು,,,
EVT_DIG002932,movement,P00520,P00566,LOC0099,2026-03-24 13:30:00,0.99,DIG002932,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG002933,meeting,P00294,P00396,LOC0104,2026-08-22 16:50:00,0.99,DIG002933,भेटला,,,
EVT_DIG002934,communication,P00758,P00717,LOC0118,2026-05-09 18:36:00,0.99,DIG002934,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002935,meeting,P00107,P00323,LOC0036,2026-08-17 23:30:00,0.99,DIG002935,ਮਿਲਿਆ,,,
EVT_DIG002936,movement,P00077,P00563,LOC0172,2026-08-04 07:49:00,0.99,DIG002936,স্থান ভাগ করেছে,,,
EVT_DIG002937,communication,P00520,P00918,LOC0068,2026-01-25 18:57:00,0.99,DIG002937,సంప్రదించారు,,,
EVT_DIG002938,communication,P00063,P00002,LOC0070,2026-01-08 15:54:00,0.99,DIG002938,સંદેશ મોકલ્યો,,,
EVT_DIG002939,communication,P00189,P00341,LOC0025,2026-04-04 08:15:00,0.99,DIG002939,پیغام بھیجا,,,
EVT_DIG002940,communication,P00656,P00234,LOC0099,2026-02-09 11:02:00,0.99,DIG002940,સંદેશ મોકલ્યો,,,
EVT_DIG002941,transfer,P00672,P00686,LOC0052,2026-04-21 18:25:00,0.99,DIG002941,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002942,meeting,P00020,P00866,LOC0120,2026-08-21 07:37:00,0.99,DIG002942,দেখা করেছে,,,
EVT_DIG002943,transfer,P00476,P00002,LOC0174,2026-02-24 12:51:00,0.99,DIG002943,డబ్బు పంపారు,,,
EVT_DIG002944,communication,P00270,P00610,LOC0057,2026-06-26 01:44:00,0.99,DIG002944,संपर्क किया,,,
EVT_DIG002945,meeting,P00502,P00593,LOC0071,2026-06-15 19:47:00,0.99,DIG002945,ملاقات کی,,,
EVT_DIG002946,communication,P00884,P00883,LOC0100,2026-08-12 06:15:00,0.99,DIG002946,ફોન કર્યો,,,
EVT_DIG002947,meeting,P00125,P00777,LOC0019,2026-05-07 21:37:00,0.99,DIG002947,મુલાકાત લીધી,,,
EVT_DIG002948,movement,P00367,P00443,LOC0038,2026-05-09 08:35:00,0.99,DIG002948,இடத்தை பகிர்ந்தார்,,,
EVT_DIG002949,communication,P00430,P00998,LOC0147,2026-03-22 16:39:00,0.99,DIG002949,ബന്ധപ്പെട്ടു,,,
EVT_DIG002950,meeting,P00845,P00680,LOC0119,2026-05-31 23:00:00,0.99,DIG002950,भेट दिली,,,
EVT_DIG002951,communication,P00961,P00505,LOC0102,2026-03-26 15:10:00,0.99,DIG002951,സന്ദേശം അയച്ചു,,,
EVT_DIG002952,meeting,P00516,P00761,LOC0135,2026-05-14 10:09:00,0.99,DIG002952,ملاقات کی,,,
EVT_DIG002953,movement,P00329,P00547,LOC0074,2026-07-27 15:45:00,0.99,DIG002953,இடத்தை பகிர்ந்தார்,,,
EVT_DIG002954,communication,P00517,P00024,LOC0137,2026-05-18 05:00:00,0.99,DIG002954,సంప్రదించారు,,,
EVT_DIG002955,communication,P00810,P00813,LOC0022,2026-04-07 07:25:00,0.99,DIG002955,संपर्क किया,,,
EVT_DIG002956,meeting,P00253,P00367,LOC0155,2026-04-30 09:32:00,0.99,DIG002956,వెళ్లారు,,,
EVT_DIG002957,communication,P00935,P00712,LOC0171,2026-08-21 13:45:00,0.99,DIG002957,फोन केला,,,
EVT_DIG002958,transfer,P00909,P00446,LOC0004,2026-01-19 01:17:00,0.99,DIG002958,ಹಣ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002959,communication,P00513,P00780,LOC0050,2026-05-27 15:27:00,0.99,DIG002959,വിളിച്ചു,,,
EVT_DIG002960,communication,P00648,P00156,LOC0171,2026-06-26 21:16:00,0.99,DIG002960,സന്ദേശം അയച്ചു,,,
EVT_DIG002961,movement,P00247,P00117,LOC0080,2026-07-28 22:24:00,0.99,DIG002961,ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ,,,
EVT_DIG002962,communication,P00940,P00482,LOC0031,2026-02-28 08:57:00,0.99,DIG002962,સંદેશ મોકલ્યો,,,
EVT_DIG002963,movement,P00256,P00439,LOC0028,2026-01-06 06:25:00,0.99,DIG002963,స్థానం పంచుకున్నారు,,,
EVT_DIG002964,communication,P00237,P00654,LOC0103,2026-05-19 13:49:00,0.99,DIG002964,called,,,
EVT_DIG002965,transfer,P00192,P00460,LOC0010,2026-06-13 13:07:00,0.99,DIG002965,transferred funds to,,,
EVT_DIG002966,transfer,P00640,P00644,LOC0174,2026-04-04 20:28:00,0.99,DIG002966,টাকা পাঠিয়েছে,,,
EVT_DIG002967,transfer,P00057,P00595,LOC0150,2026-06-26 17:48:00,0.99,DIG002967,رقم منتقل کی,,,
EVT_DIG002968,meeting,P00390,P00143,LOC0042,2026-07-04 09:18:00,0.99,DIG002968,சென்றார்,,,
EVT_DIG002969,communication,P00219,P00889,LOC0078,2026-02-22 18:39:00,0.99,DIG002969,ਫੋਨ ਕੀਤਾ,,,
EVT_DIG002970,communication,P00235,P00765,LOC0179,2026-04-03 14:36:00,0.99,DIG002970,సంప్రదించారు,,,
EVT_DIG002971,movement,P00230,P00313,LOC0016,2026-01-03 09:18:00,0.99,DIG002971,സ്ഥലം പങ്കിട്ടു,,,
EVT_DIG002972,meeting,P00858,P00579,LOC0158,2026-08-12 00:15:00,0.99,DIG002972,visited,,,
EVT_DIG002973,communication,P00287,P00040,LOC0158,2026-03-26 20:09:00,0.99,DIG002973,فون کیا,,,
EVT_DIG002974,transfer,P00699,P00942,LOC0021,2026-06-01 02:50:00,0.99,DIG002974,નાણાં મોકલ્યાં,,,
EVT_DIG002975,transfer,P00707,P00173,LOC0063,2026-05-09 03:08:00,0.99,DIG002975,ਪੈਸੇ ਭੇਜੇ,,,
EVT_DIG002976,meeting,P00581,P00634,LOC0163,2026-04-10 22:52:00,0.99,DIG002976,వెళ్లారు,,,
EVT_DIG002977,meeting,P00315,P00631,LOC0017,2026-02-04 10:35:00,0.99,DIG002977,મળ્યા,,,
EVT_DIG002978,communication,P00847,P00692,LOC0003,2026-07-06 01:15:00,0.99,DIG002978,ఫోన్ చేశారు,,,
EVT_DIG002979,communication,P00696,P00037,LOC0134,2026-08-05 08:16:00,0.99,DIG002979,ಸಂದೇಶ ಕಳುಹಿಸಿದರು,,,
EVT_DIG002980,transfer,P00538,P00482,LOC0038,2026-02-07 21:06:00,0.99,DIG002980,transferred funds to,,,
EVT_DIG002981,movement,P00850,P00459,LOC0074,2026-06-08 01:32:00,0.99,DIG002981,स्थान साझा किया,,,
EVT_DIG002982,communication,P00424,P00606,LOC0093,2026-03-23 05:24:00,0.99,DIG002982,বার্তা পাঠিয়েছে,,,
