head,relation,tail,timestamp,confidence,source_id,event_type
P00243,COMMUNICATED_WITH,P00392,2026-05-14 00:25:00,0.99,DIG003521,communication
P00243,PRESENT_AT,LOC0064,2026-05-14 00:25:00,0.99,DIG003521,communication
P00392,PRESENT_AT,LOC0064,2026-05-14 00:25:00,0.99,DIG003521,communication
P00404,COMMUNICATED_WITH,P00213,2026-04-25 07:29:00,0.99,DIG003522,communication
P00404,PRESENT_AT,LOC0069,2026-04-25 07:29:00,0.99,DIG003522,communication
P00213,PRESENT_AT,LOC0069,2026-04-25 07:29:00,0.99,DIG003522,communication
P00825,TRANSFERRED_TO,P00142,2026-01-09 23:15:00,0.99,DIG003523,transfer
P00825,PRESENT_AT,LOC0176,2026-01-09 23:15:00,0.99,DIG003523,transfer
P00142,PRESENT_AT,LOC0176,2026-01-09 23:15:00,0.99,DIG003523,transfer
P00156,TRANSFERRED_TO,P00611,2026-06-10 21:27:00,0.99,DIG003524,transfer
P00156,PRESENT_AT,LOC0061,2026-06-10 21:27:00,0.99,DIG003524,transfer
P00611,PRESENT_AT,LOC0061,2026-06-10 21:27:00,0.99,DIG003524,transfer
P00182,MET_WITH,P00999,2026-03-13 07:30:00,0.99,DIG003525,meeting
P00182,PRESENT_AT,LOC0163,2026-03-13 07:30:00,0.99,DIG003525,meeting
P00999,PRESENT_AT,LOC0163,2026-03-13 07:30:00,0.99,DIG003525,meeting
P00767,MET_WITH,P00182,2026-07-09 11:53:00,0.99,DIG003526,meeting
P00767,PRESENT_AT,LOC0131,2026-07-09 11:53:00,0.99,DIG003526,meeting
P00182,PRESENT_AT,LOC0131,2026-07-09 11:53:00,0.99,DIG003526,meeting
P00779,COMMUNICATED_WITH,P00082,2026-03-12 19:55:00,0.99,DIG003527,communication
P00779,PRESENT_AT,LOC0175,2026-03-12 19:55:00,0.99,DIG003527,communication
P00082,PRESENT_AT,LOC0175,2026-03-12 19:55:00,0.99,DIG003527,communication
P00448,COMMUNICATED_WITH,P00508,2026-06-08 06:40:00,0.99,DIG003528,communication
P00448,PRESENT_AT,LOC0061,2026-06-08 06:40:00,0.99,DIG003528,communication
P00508,PRESENT_AT,LOC0061,2026-06-08 06:40:00,0.99,DIG003528,communication
P00041,TRANSFERRED_TO,P00465,2026-01-12 22:34:00,0.99,DIG003529,transfer
P00041,PRESENT_AT,LOC0077,2026-01-12 22:34:00,0.99,DIG003529,transfer
P00465,PRESENT_AT,LOC0077,2026-01-12 22:34:00,0.99,DIG003529,transfer
P00127,COMMUNICATED_WITH,P00709,2026-02-04 02:45:00,0.99,DIG003530,communication
P00127,PRESENT_AT,LOC0073,2026-02-04 02:45:00,0.99,DIG003530,communication
P00709,PRESENT_AT,LOC0073,2026-02-04 02:45:00,0.99,DIG003530,communication
P00310,MET_WITH,P00519,2026-05-10 03:01:00,0.99,DIG003531,meeting
P00310,PRESENT_AT,LOC0053,2026-05-10 03:01:00,0.99,DIG003531,meeting
P00519,PRESENT_AT,LOC0053,2026-05-10 03:01:00,0.99,DIG003531,meeting
P00811,COMMUNICATED_WITH,P00926,2026-05-01 08:38:00,0.99,DIG003532,communication
P00811,PRESENT_AT,LOC0035,2026-05-01 08:38:00,0.99,DIG003532,communication
P00926,PRESENT_AT,LOC0035,2026-05-01 08:38:00,0.99,DIG003532,communication
P00777,COMMUNICATED_WITH,P00181,2026-08-13 01:36:00,0.99,DIG003533,communication
P00777,PRESENT_AT,LOC0153,2026-08-13 01:36:00,0.99,DIG003533,communication
P00181,PRESENT_AT,LOC0153,2026-08-13 01:36:00,0.99,DIG003533,communication
P00160,MET_WITH,P00649,2026-01-01 10:48:00,0.99,DIG003534,meeting
P00160,PRESENT_AT,LOC0011,2026-01-01 10:48:00,0.99,DIG003534,meeting
P00649,PRESENT_AT,LOC0011,2026-01-01 10:48:00,0.99,DIG003534,meeting
P00110,COMMUNICATED_WITH,P00448,2026-07-17 09:50:00,0.99,DIG003535,communication
P00110,PRESENT_AT,LOC0167,2026-07-17 09:50:00,0.99,DIG003535,communication
P00448,PRESENT_AT,LOC0167,2026-07-17 09:50:00,0.99,DIG003535,communication
P00557,TRANSFERRED_TO,P00056,2026-06-03 09:40:00,0.99,DIG003536,transfer
P00557,PRESENT_AT,LOC0098,2026-06-03 09:40:00,0.99,DIG003536,transfer
P00056,PRESENT_AT,LOC0098,2026-06-03 09:40:00,0.99,DIG003536,transfer
P00605,TRANSFERRED_TO,P00602,2026-08-31 10:48:00,0.99,DIG003537,transfer
P00605,PRESENT_AT,LOC0068,2026-08-31 10:48:00,0.99,DIG003537,transfer
P00602,PRESENT_AT,LOC0068,2026-08-31 10:48:00,0.99,DIG003537,transfer
P00386,USED_VEHICLE_WITH,P00068,2026-06-02 14:40:00,0.99,DIG003538,vehicle_use
P00386,PRESENT_AT,LOC0031,2026-06-02 14:40:00,0.99,DIG003538,vehicle_use
P00068,PRESENT_AT,LOC0031,2026-06-02 14:40:00,0.99,DIG003538,vehicle_use
P00977,TRANSFERRED_TO,P00565,2026-07-28 18:11:00,0.99,DIG003539,transfer
P00977,PRESENT_AT,LOC0025,2026-07-28 18:11:00,0.99,DIG003539,transfer
P00565,PRESENT_AT,LOC0025,2026-07-28 18:11:00,0.99,DIG003539,transfer
P00708,COMMUNICATED_WITH,P00813,2026-04-27 21:00:00,0.99,DIG003540,communication
P00708,PRESENT_AT,LOC0078,2026-04-27 21:00:00,0.99,DIG003540,communication
P00813,PRESENT_AT,LOC0078,2026-04-27 21:00:00,0.99,DIG003540,communication
P00051,MET_WITH,P00360,2026-06-06 20:03:00,0.99,DIG003541,meeting
P00051,PRESENT_AT,LOC0081,2026-06-06 20:03:00,0.99,DIG003541,meeting
P00360,PRESENT_AT,LOC0081,2026-06-06 20:03:00,0.99,DIG003541,meeting
P00288,MOVED_WITH,P00168,2026-08-02 20:23:00,0.99,DIG003542,movement
P00288,PRESENT_AT,LOC0006,2026-08-02 20:23:00,0.99,DIG003542,movement
P00168,PRESENT_AT,LOC0006,2026-08-02 20:23:00,0.99,DIG003542,movement
P00593,COMMUNICATED_WITH,P00449,2026-06-17 19:44:00,0.99,DIG003543,communication
P00593,PRESENT_AT,LOC0130,2026-06-17 19:44:00,0.99,DIG003543,communication
P00449,PRESENT_AT,LOC0130,2026-06-17 19:44:00,0.99,DIG003543,communication
P00108,COMMUNICATED_WITH,P00393,2026-01-31 16:24:00,0.99,DIG003544,communication
P00108,PRESENT_AT,LOC0061,2026-01-31 16:24:00,0.99,DIG003544,communication
P00393,PRESENT_AT,LOC0061,2026-01-31 16:24:00,0.99,DIG003544,communication
P00917,TRANSFERRED_TO,P00311,2026-05-14 19:26:00,0.99,DIG003545,transfer
P00917,PRESENT_AT,LOC0001,2026-05-14 19:26:00,0.99,DIG003545,transfer
P00311,PRESENT_AT,LOC0001,2026-05-14 19:26:00,0.99,DIG003545,transfer
P00693,TRANSFERRED_TO,P00478,2026-04-25 09:33:00,0.99,DIG003546,transfer
P00693,PRESENT_AT,LOC0071,2026-04-25 09:33:00,0.99,DIG003546,transfer
P00478,PRESENT_AT,LOC0071,2026-04-25 09:33:00,0.99,DIG003546,transfer
P00043,MOVED_WITH,P00111,2026-07-26 06:36:00,0.99,DIG003547,movement
P00043,PRESENT_AT,LOC0106,2026-07-26 06:36:00,0.99,DIG003547,movement
P00111,PRESENT_AT,LOC0106,2026-07-26 06:36:00,0.99,DIG003547,movement
P00495,COMMUNICATED_WITH,P00272,2026-03-18 14:29:00,0.99,DIG003548,communication
P00495,PRESENT_AT,LOC0073,2026-03-18 14:29:00,0.99,DIG003548,communication
P00272,PRESENT_AT,LOC0073,2026-03-18 14:29:00,0.99,DIG003548,communication
P00528,COMMUNICATED_WITH,P00714,2026-04-16 06:02:00,0.99,DIG003549,communication
P00528,PRESENT_AT,LOC0100,2026-04-16 06:02:00,0.99,DIG003549,communication
P00714,PRESENT_AT,LOC0100,2026-04-16 06:02:00,0.99,DIG003549,communication
P00780,TRANSFERRED_TO,P00404,2026-08-14 21:13:00,0.99,DIG003550,transfer
P00780,PRESENT_AT,LOC0101,2026-08-14 21:13:00,0.99,DIG003550,transfer
P00404,PRESENT_AT,LOC0101,2026-08-14 21:13:00,0.99,DIG003550,transfer
P00945,COMMUNICATED_WITH,P00156,2026-02-15 01:12:00,0.99,DIG003551,communication
P00945,PRESENT_AT,LOC0086,2026-02-15 01:12:00,0.99,DIG003551,communication
P00156,PRESENT_AT,LOC0086,2026-02-15 01:12:00,0.99,DIG003551,communication
P00673,MOVED_WITH,P00390,2026-02-19 17:29:00,0.99,DIG003552,movement
P00673,PRESENT_AT,LOC0020,2026-02-19 17:29:00,0.99,DIG003552,movement
P00390,PRESENT_AT,LOC0020,2026-02-19 17:29:00,0.99,DIG003552,movement
P00498,MOVED_WITH,P00619,2026-03-19 13:54:00,0.99,DIG003553,movement
P00498,PRESENT_AT,LOC0021,2026-03-19 13:54:00,0.99,DIG003553,movement
P00619,PRESENT_AT,LOC0021,2026-03-19 13:54:00,0.99,DIG003553,movement
P00414,COMMUNICATED_WITH,P00776,2026-08-01 10:41:00,0.99,DIG003554,communication
P00414,PRESENT_AT,LOC0061,2026-08-01 10:41:00,0.99,DIG003554,communication
P00776,PRESENT_AT,LOC0061,2026-08-01 10:41:00,0.99,DIG003554,communication
P00564,COMMUNICATED_WITH,P00160,2026-06-30 18:00:00,0.99,DIG003555,communication
P00564,PRESENT_AT,LOC0040,2026-06-30 18:00:00,0.99,DIG003555,communication
P00160,PRESENT_AT,LOC0040,2026-06-30 18:00:00,0.99,DIG003555,communication
P00188,MET_WITH,P00168,2026-03-26 21:01:00,0.99,DIG003556,meeting
P00188,PRESENT_AT,LOC0036,2026-03-26 21:01:00,0.99,DIG003556,meeting
P00168,PRESENT_AT,LOC0036,2026-03-26 21:01:00,0.99,DIG003556,meeting
P00723,MET_WITH,P00925,2026-03-25 06:20:00,0.99,DIG003557,meeting
P00723,PRESENT_AT,LOC0002,2026-03-25 06:20:00,0.99,DIG003557,meeting
P00925,PRESENT_AT,LOC0002,2026-03-25 06:20:00,0.99,DIG003557,meeting
P00807,MOVED_WITH,P00503,2026-03-01 11:31:00,0.99,DIG003558,movement
P00807,PRESENT_AT,LOC0009,2026-03-01 11:31:00,0.99,DIG003558,movement
P00503,PRESENT_AT,LOC0009,2026-03-01 11:31:00,0.99,DIG003558,movement
P00368,TRANSFERRED_TO,P00828,2026-04-19 23:26:00,0.99,DIG003559,transfer
P00368,PRESENT_AT,LOC0015,2026-04-19 23:26:00,0.99,DIG003559,transfer
P00828,PRESENT_AT,LOC0015,2026-04-19 23:26:00,0.99,DIG003559,transfer
P00187,TRANSFERRED_TO,P00553,2026-02-18 05:12:00,0.99,DIG003560,transfer
P00187,PRESENT_AT,LOC0039,2026-02-18 05:12:00,0.99,DIG003560,transfer
P00553,PRESENT_AT,LOC0039,2026-02-18 05:12:00,0.99,DIG003560,transfer
P00855,MET_WITH,P00027,2026-08-26 07:39:00,0.99,DIG003561,meeting
P00855,PRESENT_AT,LOC0088,2026-08-26 07:39:00,0.99,DIG003561,meeting
P00027,PRESENT_AT,LOC0088,2026-08-26 07:39:00,0.99,DIG003561,meeting
P00187,COMMUNICATED_WITH,P00824,2026-07-17 23:32:00,0.99,DIG003562,communication
P00187,PRESENT_AT,LOC0124,2026-07-17 23:32:00,0.99,DIG003562,communication
P00824,PRESENT_AT,LOC0124,2026-07-17 23:32:00,0.99,DIG003562,communication
P00311,MET_WITH,P00113,2026-03-17 11:25:00,0.99,DIG003563,meeting
P00311,PRESENT_AT,LOC0053,2026-03-17 11:25:00,0.99,DIG003563,meeting
P00113,PRESENT_AT,LOC0053,2026-03-17 11:25:00,0.99,DIG003563,meeting
P00688,MET_WITH,P00597,2026-04-24 23:48:00,0.99,DIG003564,meeting
P00688,PRESENT_AT,LOC0022,2026-04-24 23:48:00,0.99,DIG003564,meeting
P00597,PRESENT_AT,LOC0022,2026-04-24 23:48:00,0.99,DIG003564,meeting
P00842,TRANSFERRED_TO,P00749,2026-04-30 05:23:00,0.99,DIG003565,transfer
P00842,PRESENT_AT,LOC0019,2026-04-30 05:23:00,0.99,DIG003565,transfer
P00749,PRESENT_AT,LOC0019,2026-04-30 05:23:00,0.99,DIG003565,transfer
P00848,MOVED_WITH,P00320,2026-08-01 11:06:00,0.99,DIG003566,movement
P00848,PRESENT_AT,LOC0068,2026-08-01 11:06:00,0.99,DIG003566,movement
P00320,PRESENT_AT,LOC0068,2026-08-01 11:06:00,0.99,DIG003566,movement
P00571,COMMUNICATED_WITH,P00940,2026-05-09 17:26:00,0.99,DIG003567,communication
P00571,PRESENT_AT,LOC0062,2026-05-09 17:26:00,0.99,DIG003567,communication
P00940,PRESENT_AT,LOC0062,2026-05-09 17:26:00,0.99,DIG003567,communication
P00801,MET_WITH,P00719,2026-08-17 12:37:00,0.99,DIG003568,meeting
P00801,PRESENT_AT,LOC0016,2026-08-17 12:37:00,0.99,DIG003568,meeting
P00719,PRESENT_AT,LOC0016,2026-08-17 12:37:00,0.99,DIG003568,meeting
P00131,MET_WITH,P00053,2026-05-08 15:47:00,0.99,DIG003569,meeting
P00131,PRESENT_AT,LOC0004,2026-05-08 15:47:00,0.99,DIG003569,meeting
P00053,PRESENT_AT,LOC0004,2026-05-08 15:47:00,0.99,DIG003569,meeting
P00859,COMMUNICATED_WITH,P00752,2026-06-30 10:32:00,0.99,DIG003570,communication
P00859,PRESENT_AT,LOC0040,2026-06-30 10:32:00,0.99,DIG003570,communication
P00752,PRESENT_AT,LOC0040,2026-06-30 10:32:00,0.99,DIG003570,communication
P00981,COMMUNICATED_WITH,P00625,2026-08-29 10:22:00,0.99,DIG003571,communication
P00981,PRESENT_AT,LOC0154,2026-08-29 10:22:00,0.99,DIG003571,communication
P00625,PRESENT_AT,LOC0154,2026-08-29 10:22:00,0.99,DIG003571,communication
P00747,MET_WITH,P00354,2026-04-08 09:33:00,0.99,DIG003572,meeting
P00747,PRESENT_AT,LOC0102,2026-04-08 09:33:00,0.99,DIG003572,meeting
P00354,PRESENT_AT,LOC0102,2026-04-08 09:33:00,0.99,DIG003572,meeting
P00406,COMMUNICATED_WITH,P00786,2026-06-11 19:18:00,0.99,DIG003573,communication
P00406,PRESENT_AT,LOC0155,2026-06-11 19:18:00,0.99,DIG003573,communication
P00786,PRESENT_AT,LOC0155,2026-06-11 19:18:00,0.99,DIG003573,communication
P00743,COMMUNICATED_WITH,P00134,2026-03-08 12:25:00,0.99,DIG003574,communication
P00743,PRESENT_AT,LOC0067,2026-03-08 12:25:00,0.99,DIG003574,communication
P00134,PRESENT_AT,LOC0067,2026-03-08 12:25:00,0.99,DIG003574,communication
P00500,COMMUNICATED_WITH,P00593,2026-05-24 11:13:00,0.99,DIG003575,communication
P00500,PRESENT_AT,LOC0062,2026-05-24 11:13:00,0.99,DIG003575,communication
P00593,PRESENT_AT,LOC0062,2026-05-24 11:13:00,0.99,DIG003575,communication
P00182,COMMUNICATED_WITH,P00912,2026-02-05 18:58:00,0.99,DIG003576,communication
P00182,PRESENT_AT,LOC0162,2026-02-05 18:58:00,0.99,DIG003576,communication
P00912,PRESENT_AT,LOC0162,2026-02-05 18:58:00,0.99,DIG003576,communication
P00442,MOVED_WITH,P00679,2026-08-21 21:58:00,0.99,DIG003577,movement
P00442,PRESENT_AT,LOC0015,2026-08-21 21:58:00,0.99,DIG003577,movement
P00679,PRESENT_AT,LOC0015,2026-08-21 21:58:00,0.99,DIG003577,movement
P00541,TRANSFERRED_TO,P00928,2026-02-27 16:53:00,0.99,DIG003578,transfer
P00541,PRESENT_AT,LOC0152,2026-02-27 16:53:00,0.99,DIG003578,transfer
P00928,PRESENT_AT,LOC0152,2026-02-27 16:53:00,0.99,DIG003578,transfer
P00519,MET_WITH,P00311,2026-02-11 20:23:00,0.99,DIG003579,meeting
P00519,PRESENT_AT,LOC0088,2026-02-11 20:23:00,0.99,DIG003579,meeting
P00311,PRESENT_AT,LOC0088,2026-02-11 20:23:00,0.99,DIG003579,meeting
P00507,USED_VEHICLE_WITH,P00140,2026-07-30 04:43:00,0.99,DIG003580,vehicle_use
P00507,PRESENT_AT,LOC0139,2026-07-30 04:43:00,0.99,DIG003580,vehicle_use
P00140,PRESENT_AT,LOC0139,2026-07-30 04:43:00,0.99,DIG003580,vehicle_use
P00398,MOVED_WITH,P00459,2026-04-12 00:21:00,0.99,DIG003581,movement
P00398,PRESENT_AT,LOC0030,2026-04-12 00:21:00,0.99,DIG003581,movement
P00459,PRESENT_AT,LOC0030,2026-04-12 00:21:00,0.99,DIG003581,movement
P00217,MOVED_WITH,P00353,2026-08-10 14:03:00,0.99,DIG003582,movement
P00217,PRESENT_AT,LOC0082,2026-08-10 14:03:00,0.99,DIG003582,movement
P00353,PRESENT_AT,LOC0082,2026-08-10 14:03:00,0.99,DIG003582,movement
P00600,COMMUNICATED_WITH,P00650,2026-01-31 17:47:00,0.99,DIG003583,communication
P00600,PRESENT_AT,LOC0043,2026-01-31 17:47:00,0.99,DIG003583,communication
P00650,PRESENT_AT,LOC0043,2026-01-31 17:47:00,0.99,DIG003583,communication
P00401,COMMUNICATED_WITH,P00314,2026-01-27 13:40:00,0.99,DIG003584,communication
P00401,PRESENT_AT,LOC0114,2026-01-27 13:40:00,0.99,DIG003584,communication
P00314,PRESENT_AT,LOC0114,2026-01-27 13:40:00,0.99,DIG003584,communication
P00631,MOVED_WITH,P00873,2026-05-16 06:18:00,0.99,DIG003585,movement
P00631,PRESENT_AT,LOC0089,2026-05-16 06:18:00,0.99,DIG003585,movement
P00873,PRESENT_AT,LOC0089,2026-05-16 06:18:00,0.99,DIG003585,movement
P00993,MET_WITH,P00278,2026-02-07 08:30:00,0.99,DIG003586,meeting
P00993,PRESENT_AT,LOC0081,2026-02-07 08:30:00,0.99,DIG003586,meeting
P00278,PRESENT_AT,LOC0081,2026-02-07 08:30:00,0.99,DIG003586,meeting
P00998,MET_WITH,P00592,2026-01-14 22:41:00,0.99,DIG003587,meeting
P00998,PRESENT_AT,LOC0072,2026-01-14 22:41:00,0.99,DIG003587,meeting
P00592,PRESENT_AT,LOC0072,2026-01-14 22:41:00,0.99,DIG003587,meeting
P00615,COMMUNICATED_WITH,P00314,2026-01-03 20:33:00,0.99,DIG003588,communication
P00615,PRESENT_AT,LOC0024,2026-01-03 20:33:00,0.99,DIG003588,communication
P00314,PRESENT_AT,LOC0024,2026-01-03 20:33:00,0.99,DIG003588,communication
P00982,MET_WITH,P00808,2026-08-13 09:29:00,0.99,DIG003589,meeting
P00982,PRESENT_AT,LOC0100,2026-08-13 09:29:00,0.99,DIG003589,meeting
P00808,PRESENT_AT,LOC0100,2026-08-13 09:29:00,0.99,DIG003589,meeting
P00443,MOVED_WITH,P00938,2026-04-12 05:38:00,0.99,DIG003590,movement
P00443,PRESENT_AT,LOC0109,2026-04-12 05:38:00,0.99,DIG003590,movement
P00938,PRESENT_AT,LOC0109,2026-04-12 05:38:00,0.99,DIG003590,movement
P00888,TRANSFERRED_TO,P00930,2026-07-21 15:15:00,0.99,DIG003591,transfer
P00888,PRESENT_AT,LOC0086,2026-07-21 15:15:00,0.99,DIG003591,transfer
P00930,PRESENT_AT,LOC0086,2026-07-21 15:15:00,0.99,DIG003591,transfer
P00282,COMMUNICATED_WITH,P00789,2026-05-26 17:40:00,0.99,DIG003592,communication
P00282,PRESENT_AT,LOC0107,2026-05-26 17:40:00,0.99,DIG003592,communication
P00789,PRESENT_AT,LOC0107,2026-05-26 17:40:00,0.99,DIG003592,communication
P00163,COMMUNICATED_WITH,P00270,2026-04-01 17:45:00,0.99,DIG003593,communication
P00163,PRESENT_AT,LOC0056,2026-04-01 17:45:00,0.99,DIG003593,communication
P00270,PRESENT_AT,LOC0056,2026-04-01 17:45:00,0.99,DIG003593,communication
P00153,MET_WITH,P00542,2026-08-21 22:16:00,0.99,DIG003594,meeting
P00153,PRESENT_AT,LOC0127,2026-08-21 22:16:00,0.99,DIG003594,meeting
P00542,PRESENT_AT,LOC0127,2026-08-21 22:16:00,0.99,DIG003594,meeting
P00790,COMMUNICATED_WITH,P00621,2026-04-01 21:56:00,0.99,DIG003595,communication
P00790,PRESENT_AT,LOC0179,2026-04-01 21:56:00,0.99,DIG003595,communication
P00621,PRESENT_AT,LOC0179,2026-04-01 21:56:00,0.99,DIG003595,communication
P00307,MET_WITH,P00410,2026-08-30 18:28:00,0.99,DIG003596,meeting
P00307,PRESENT_AT,LOC0151,2026-08-30 18:28:00,0.99,DIG003596,meeting
P00410,PRESENT_AT,LOC0151,2026-08-30 18:28:00,0.99,DIG003596,meeting
P00702,COMMUNICATED_WITH,P00324,2026-01-18 14:48:00,0.99,DIG003597,communication
P00702,PRESENT_AT,LOC0105,2026-01-18 14:48:00,0.99,DIG003597,communication
P00324,PRESENT_AT,LOC0105,2026-01-18 14:48:00,0.99,DIG003597,communication
P00380,USED_VEHICLE_WITH,P00317,2026-07-16 22:55:00,0.99,DIG003598,vehicle_use
P00380,PRESENT_AT,LOC0179,2026-07-16 22:55:00,0.99,DIG003598,vehicle_use
P00317,PRESENT_AT,LOC0179,2026-07-16 22:55:00,0.99,DIG003598,vehicle_use
P00590,TRANSFERRED_TO,P00307,2026-06-14 13:41:00,0.99,DIG003599,transfer
P00590,PRESENT_AT,LOC0087,2026-06-14 13:41:00,0.99,DIG003599,transfer
P00307,PRESENT_AT,LOC0087,2026-06-14 13:41:00,0.99,DIG003599,transfer
P00224,COMMUNICATED_WITH,P00627,2026-03-09 15:49:00,0.99,DIG003600,communication
P00224,PRESENT_AT,LOC0155,2026-03-09 15:49:00,0.99,DIG003600,communication
P00627,PRESENT_AT,LOC0155,2026-03-09 15:49:00,0.99,DIG003600,communication
P00104,MET_WITH,P00449,2026-08-24 13:57:00,0.99,DIG003601,meeting
P00104,PRESENT_AT,LOC0113,2026-08-24 13:57:00,0.99,DIG003601,meeting
P00449,PRESENT_AT,LOC0113,2026-08-24 13:57:00,0.99,DIG003601,meeting
P00328,MET_WITH,P00680,2026-04-06 05:38:00,0.99,DIG003602,meeting
P00328,PRESENT_AT,LOC0172,2026-04-06 05:38:00,0.99,DIG003602,meeting
P00680,PRESENT_AT,LOC0172,2026-04-06 05:38:00,0.99,DIG003602,meeting
P00753,COMMUNICATED_WITH,P00871,2026-03-06 09:53:00,0.99,DIG003603,communication
P00753,PRESENT_AT,LOC0167,2026-03-06 09:53:00,0.99,DIG003603,communication
P00871,PRESENT_AT,LOC0167,2026-03-06 09:53:00,0.99,DIG003603,communication
P00781,COMMUNICATED_WITH,P00356,2026-08-01 11:32:00,0.99,DIG003604,communication
P00781,PRESENT_AT,LOC0051,2026-08-01 11:32:00,0.99,DIG003604,communication
P00356,PRESENT_AT,LOC0051,2026-08-01 11:32:00,0.99,DIG003604,communication
P00723,COMMUNICATED_WITH,P00532,2026-02-04 04:11:00,0.99,DIG003605,communication
P00723,PRESENT_AT,LOC0022,2026-02-04 04:11:00,0.99,DIG003605,communication
P00532,PRESENT_AT,LOC0022,2026-02-04 04:11:00,0.99,DIG003605,communication
P00834,MOVED_WITH,P00124,2026-02-25 12:27:00,0.99,DIG003606,movement
P00834,PRESENT_AT,LOC0069,2026-02-25 12:27:00,0.99,DIG003606,movement
P00124,PRESENT_AT,LOC0069,2026-02-25 12:27:00,0.99,DIG003606,movement
P00793,MOVED_WITH,P00081,2026-04-25 13:19:00,0.99,DIG003607,movement
P00793,PRESENT_AT,LOC0016,2026-04-25 13:19:00,0.99,DIG003607,movement
P00081,PRESENT_AT,LOC0016,2026-04-25 13:19:00,0.99,DIG003607,movement
P00321,MOVED_WITH,P00211,2026-07-08 08:17:00,0.99,DIG003608,movement
P00321,PRESENT_AT,LOC0160,2026-07-08 08:17:00,0.99,DIG003608,movement
P00211,PRESENT_AT,LOC0160,2026-07-08 08:17:00,0.99,DIG003608,movement
P00174,COMMUNICATED_WITH,P00884,2026-07-03 12:18:00,0.99,DIG003609,communication
P00174,PRESENT_AT,LOC0075,2026-07-03 12:18:00,0.99,DIG003609,communication
P00884,PRESENT_AT,LOC0075,2026-07-03 12:18:00,0.99,DIG003609,communication
P00602,COMMUNICATED_WITH,P00330,2026-03-13 02:25:00,0.99,DIG003610,communication
P00602,PRESENT_AT,LOC0104,2026-03-13 02:25:00,0.99,DIG003610,communication
P00330,PRESENT_AT,LOC0104,2026-03-13 02:25:00,0.99,DIG003610,communication
P00647,MET_WITH,P00167,2026-01-25 09:20:00,0.99,DIG003611,meeting
P00647,PRESENT_AT,LOC0132,2026-01-25 09:20:00,0.99,DIG003611,meeting
P00167,PRESENT_AT,LOC0132,2026-01-25 09:20:00,0.99,DIG003611,meeting
P00128,COMMUNICATED_WITH,P00722,2026-02-06 10:35:00,0.99,DIG003612,communication
P00128,PRESENT_AT,LOC0059,2026-02-06 10:35:00,0.99,DIG003612,communication
P00722,PRESENT_AT,LOC0059,2026-02-06 10:35:00,0.99,DIG003612,communication
P00368,COMMUNICATED_WITH,P00488,2026-03-16 22:54:00,0.99,DIG003613,communication
P00368,PRESENT_AT,LOC0129,2026-03-16 22:54:00,0.99,DIG003613,communication
P00488,PRESENT_AT,LOC0129,2026-03-16 22:54:00,0.99,DIG003613,communication
P00876,COMMUNICATED_WITH,P00330,2026-02-10 00:22:00,0.99,DIG003614,communication
P00876,PRESENT_AT,LOC0055,2026-02-10 00:22:00,0.99,DIG003614,communication
P00330,PRESENT_AT,LOC0055,2026-02-10 00:22:00,0.99,DIG003614,communication
P00544,COMMUNICATED_WITH,P00042,2026-03-19 15:31:00,0.99,DIG003615,communication
P00544,PRESENT_AT,LOC0034,2026-03-19 15:31:00,0.99,DIG003615,communication
P00042,PRESENT_AT,LOC0034,2026-03-19 15:31:00,0.99,DIG003615,communication
P00953,COMMUNICATED_WITH,P00246,2026-03-31 20:27:00,0.99,DIG003616,communication
P00953,PRESENT_AT,LOC0008,2026-03-31 20:27:00,0.99,DIG003616,communication
P00246,PRESENT_AT,LOC0008,2026-03-31 20:27:00,0.99,DIG003616,communication
P00105,COMMUNICATED_WITH,P00313,2026-01-23 13:10:00,0.99,DIG003617,communication
P00105,PRESENT_AT,LOC0065,2026-01-23 13:10:00,0.99,DIG003617,communication
P00313,PRESENT_AT,LOC0065,2026-01-23 13:10:00,0.99,DIG003617,communication
P00223,MET_WITH,P00861,2026-05-26 01:18:00,0.99,DIG003618,meeting
P00223,PRESENT_AT,LOC0164,2026-05-26 01:18:00,0.99,DIG003618,meeting
P00861,PRESENT_AT,LOC0164,2026-05-26 01:18:00,0.99,DIG003618,meeting
P00385,MOVED_WITH,P00726,2026-01-16 14:06:00,0.99,DIG003619,movement
P00385,PRESENT_AT,LOC0151,2026-01-16 14:06:00,0.99,DIG003619,movement
P00726,PRESENT_AT,LOC0151,2026-01-16 14:06:00,0.99,DIG003619,movement
P00901,COMMUNICATED_WITH,P00507,2026-06-24 20:57:00,0.99,DIG003620,communication
P00901,PRESENT_AT,LOC0178,2026-06-24 20:57:00,0.99,DIG003620,communication
P00507,PRESENT_AT,LOC0178,2026-06-24 20:57:00,0.99,DIG003620,communication
P00753,MET_WITH,P00461,2026-06-02 16:34:00,0.99,DIG003621,meeting
P00753,PRESENT_AT,LOC0099,2026-06-02 16:34:00,0.99,DIG003621,meeting
P00461,PRESENT_AT,LOC0099,2026-06-02 16:34:00,0.99,DIG003621,meeting
P00415,COMMUNICATED_WITH,P00800,2026-02-10 07:36:00,0.99,DIG003622,communication
P00415,PRESENT_AT,LOC0174,2026-02-10 07:36:00,0.99,DIG003622,communication
P00800,PRESENT_AT,LOC0174,2026-02-10 07:36:00,0.99,DIG003622,communication
P00498,MET_WITH,P00771,2026-01-03 15:27:00,0.99,DIG003623,meeting
