transaction_id,from_account_id,to_account_id,amount,timestamp,channel,location_id
TX004592,ACC01105,ACC01078,13004.18,2026-03-15 02:02:00,cash_deposit,LOC0029
TX004593,ACC00590,ACC00978,4519.8,2026-02-11 07:47:00,upi,LOC0089
TX004594,ACC01065,ACC00060,4057.83,2026-05-23 13:46:00,upi,LOC0139
TX004595,ACC01073,ACC00727,6554.69,2026-03-04 09:08:00,wallet,LOC0060
TX004596,ACC00368,ACC00177,30263.33,2026-05-22 10:58:00,cash_deposit,LOC0171
TX004597,ACC00994,ACC00826,12296.99,2026-04-28 16:09:00,upi,LOC0076
TX004598,ACC00988,ACC00735,3882.12,2026-03-28 08:17:00,upi,LOC0144
TX004599,ACC00493,ACC01040,8305.35,2026-05-31 12:49:00,wallet,LOC0018
TX004600,ACC01131,ACC01120,25191.45,2026-06-04 15:40:00,upi,LOC0077
TX004601,ACC01118,ACC00542,12214.83,2026-01-28 00:47:00,bank,LOC0101
TX004602,ACC00312,ACC00481,8530.73,2026-04-12 02:25:00,cash_deposit,LOC0036
TX004603,ACC00451,ACC00762,10821.65,2026-08-02 16:55:00,wallet,LOC0132
TX004604,ACC00799,ACC00915,6782.68,2026-03-02 21:20:00,cash_deposit,LOC0037
TX004605,ACC00619,ACC00978,2158.05,2026-05-29 12:36:00,wallet,LOC0108
TX004606,ACC00520,ACC00597,6558.17,2026-01-25 10:44:00,upi,LOC0101
TX004607,ACC01029,ACC00551,35167.87,2026-06-18 05:56:00,upi,LOC0046
TX004608,ACC00472,ACC00674,7139.3,2026-08-25 08:56:00,bank,LOC0084
TX004609,ACC00624,ACC00235,13103.53,2026-08-15 03:51:00,upi,LOC0070
TX004610,ACC00486,ACC00376,4710.63,2026-04-25 10:04:00,wallet,LOC0095
TX004611,ACC01095,ACC00593,1298.04,2026-08-11 11:50:00,wallet,LOC0147
TX004612,ACC00453,ACC00199,12138.96,2026-05-25 11:56:00,upi,LOC0122
TX004613,ACC00730,ACC00495,20141.61,2026-07-30 14:13:00,wallet,LOC0066
TX004614,ACC00179,ACC00579,50409.09,2026-05-10 06:37:00,bank,LOC0113
TX004615,ACC00034,ACC00396,4205.3,2026-06-05 16:28:00,wallet,LOC0037
TX004616,ACC01121,ACC00007,21216.99,2026-05-31 12:17:00,upi,LOC0178
TX004617,ACC01189,ACC00541,3888.43,2026-04-30 00:53:00,cash_deposit,LOC0013
TX004618,ACC00787,ACC01062,15877.57,2026-06-13 14:26:00,wallet,LOC0065
TX004619,ACC00831,ACC00080,5336.24,2026-04-29 00:49:00,cash_deposit,LOC0161
TX004620,ACC00331,ACC00274,5126.27,2026-05-07 02:12:00,upi,LOC0008
TX004621,ACC01051,ACC00547,6820.91,2026-08-04 08:20:00,cash_deposit,LOC0001
TX004622,ACC01096,ACC00550,20830.76,2026-03-10 18:39:00,bank,LOC0161
TX004623,ACC00835,ACC00343,4868.2,2026-02-01 14:09:00,cash_deposit,LOC0089
TX004624,ACC00025,ACC00802,11869.78,2026-01-03 10:07:00,bank,LOC0167
TX004625,ACC01107,ACC01135,4323.68,2026-03-30 22:28:00,upi,LOC0087
TX004626,ACC00912,ACC00189,32031.73,2026-01-04 18:07:00,upi,LOC0013
TX004627,ACC00234,ACC00230,3298.21,2026-04-23 07:49:00,bank,LOC0043
TX004628,ACC00893,ACC00862,8688.95,2026-04-02 21:01:00,bank,LOC0163
TX004629,ACC00057,ACC00539,16508.87,2026-07-08 13:48:00,cash_deposit,LOC0142
TX004630,ACC00921,ACC00471,30320.35,2026-07-17 02:15:00,wallet,LOC0003
TX004631,ACC00881,ACC00345,5611.81,2026-07-04 03:46:00,wallet,LOC0175
TX004632,ACC00740,ACC00655,22858.97,2026-01-05 11:16:00,upi,LOC0054
TX004633,ACC00635,ACC00312,13265.18,2026-05-14 05:09:00,upi,LOC0003
TX004634,ACC00250,ACC00343,8544.91,2026-01-27 23:36:00,cash_deposit,LOC0069
TX004635,ACC00351,ACC00593,2979.27,2026-08-27 00:59:00,wallet,LOC0172
TX004636,ACC00589,ACC00219,14220.09,2026-05-05 20:32:00,wallet,LOC0130
TX004637,ACC00421,ACC00344,3370.52,2026-01-20 02:37:00,upi,LOC0135
TX004638,ACC00127,ACC00820,11163.0,2026-05-23 08:46:00,wallet,LOC0152
TX004639,ACC00725,ACC00931,1961.52,2026-07-03 06:18:00,upi,LOC0139
TX004640,ACC00331,ACC00591,18124.24,2026-01-07 10:56:00,upi,LOC0008
TX004641,ACC00565,ACC00277,2606.11,2026-05-26 20:34:00,wallet,LOC0135
TX004642,ACC00183,ACC00303,1430.48,2026-01-09 13:18:00,wallet,LOC0153
TX004643,ACC00165,ACC00639,14430.76,2026-06-21 22:22:00,upi,LOC0098
TX004644,ACC00322,ACC01063,20286.63,2026-03-30 00:09:00,cash_deposit,LOC0077
TX004645,ACC00761,ACC00909,2802.02,2026-04-28 17:07:00,bank,LOC0053
TX004646,ACC00665,ACC00582,10153.84,2026-08-18 15:12:00,bank,LOC0004
TX004647,ACC00206,ACC00305,2439.74,2026-08-25 00:34:00,bank,LOC0051
TX004648,ACC01018,ACC01062,8557.57,2026-01-29 21:57:00,upi,LOC0034
TX004649,ACC00344,ACC01132,8496.73,2026-06-11 13:39:00,cash_deposit,LOC0082
TX004650,ACC00090,ACC00525,4693.24,2026-01-20 10:15:00,cash_deposit,LOC0036
TX004651,ACC00203,ACC00797,2698.04,2026-01-24 17:35:00,upi,LOC0168
TX004652,ACC00772,ACC00570,4030.88,2026-08-11 03:33:00,bank,LOC0044
TX004653,ACC01076,ACC01101,1993.2,2026-03-29 08:22:00,bank,LOC0077
TX004654,ACC00033,ACC00910,14549.55,2026-01-27 09:40:00,wallet,LOC0002
TX004655,ACC00612,ACC00985,4278.82,2026-01-15 13:54:00,wallet,LOC0169
TX004656,ACC00147,ACC01090,13326.89,2026-03-04 15:30:00,cash_deposit,LOC0067
TX004657,ACC00524,ACC00101,36883.74,2026-01-26 09:44:00,upi,LOC0004
TX004658,ACC01014,ACC00818,9036.29,2026-04-12 09:14:00,cash_deposit,LOC0034
TX004659,ACC00884,ACC00231,7592.25,2026-03-06 04:49:00,cash_deposit,LOC0064
TX004660,ACC00013,ACC00775,9783.07,2026-07-03 07:56:00,cash_deposit,LOC0165
TX004661,ACC00790,ACC00257,34804.22,2026-04-14 21:34:00,cash_deposit,LOC0164
TX004662,ACC00860,ACC00147,4229.44,2026-07-30 12:51:00,upi,LOC0072
TX004663,ACC00245,ACC00972,8675.69,2026-03-24 16:31:00,bank,LOC0020
TX004664,ACC00301,ACC00673,18861.06,2026-01-02 16:31:00,bank,LOC0087
TX004665,ACC00902,ACC00756,8169.58,2026-05-19 22:50:00,upi,LOC0110
TX004666,ACC00784,ACC01033,4973.44,2026-07-13 20:00:00,wallet,LOC0003
TX004667,ACC00083,ACC00726,9670.46,2026-07-07 18:19:00,wallet,LOC0059
TX004668,ACC01092,ACC00538,3727.75,2026-04-25 21:53:00,upi,LOC0044
TX004669,ACC00339,ACC00241,15204.58,2026-04-07 06:14:00,bank,LOC0168
TX004670,ACC01081,ACC00050,4844.73,2026-03-30 07:31:00,cash_deposit,LOC0153
TX004671,ACC00052,ACC00166,1986.09,2026-02-22 21:19:00,cash_deposit,LOC0143
TX004672,ACC00655,ACC00897,8453.85,2026-02-23 20:40:00,bank,LOC0058
TX004673,ACC00405,ACC01140,4580.96,2026-07-25 18:22:00,cash_deposit,LOC0056
TX004674,ACC01141,ACC00547,63091.47,2026-02-11 01:21:00,bank,LOC0058
TX004675,ACC00636,ACC01137,3101.92,2026-02-24 09:51:00,bank,LOC0129
TX004676,ACC01167,ACC00036,1969.31,2026-04-27 03:12:00,wallet,LOC0131
TX004677,ACC00053,ACC00311,6332.48,2026-03-25 14:15:00,wallet,LOC0041
TX004678,ACC01045,ACC01069,8908.27,2026-08-18 18:41:00,cash_deposit,LOC0155
TX004679,ACC00388,ACC01093,18241.4,2026-07-26 22:36:00,upi,LOC0043
TX004680,ACC00750,ACC01159,47144.32,2026-01-06 00:50:00,cash_deposit,LOC0132
TX004681,ACC00704,ACC00038,6450.62,2026-01-28 11:22:00,upi,LOC0024
TX004682,ACC00771,ACC00462,5579.33,2026-04-19 22:22:00,cash_deposit,LOC0061
TX004683,ACC00411,ACC01077,2220.16,2026-08-21 08:02:00,upi,LOC0174
TX004684,ACC01148,ACC00188,8051.37,2026-04-10 15:25:00,bank,LOC0100
TX004685,ACC01134,ACC01002,23587.78,2026-03-29 04:06:00,bank,LOC0061
TX004686,ACC00801,ACC01139,17232.32,2026-02-23 06:15:00,bank,LOC0032
TX004687,ACC00994,ACC00494,3779.07,2026-06-28 03:48:00,cash_deposit,LOC0044
TX004688,ACC01109,ACC00420,15906.49,2026-06-04 14:10:00,cash_deposit,LOC0123
TX004689,ACC01013,ACC00476,2485.07,2026-06-22 05:33:00,upi,LOC0088
TX004690,ACC00655,ACC00128,9832.83,2026-08-15 08:03:00,bank,LOC0037
TX004691,ACC00285,ACC00960,6500.79,2026-06-04 13:08:00,wallet,LOC0068
TX004692,ACC00929,ACC00883,6368.09,2026-04-09 18:44:00,bank,LOC0030
TX004693,ACC00106,ACC00713,4610.27,2026-02-15 14:28:00,cash_deposit,LOC0080
TX004694,ACC00545,ACC00002,5305.54,2026-01-16 10:01:00,upi,LOC0095
TX004695,ACC00003,ACC00444,4601.28,2026-07-08 20:38:00,wallet,LOC0054
TX004696,ACC00174,ACC00315,1973.27,2026-05-08 20:29:00,upi,LOC0094
TX004697,ACC01114,ACC00899,6940.37,2026-03-25 20:51:00,upi,LOC0149
TX004698,ACC00917,ACC00121,6547.1,2026-04-13 01:41:00,cash_deposit,LOC0067
TX004699,ACC01100,ACC01005,4268.71,2026-03-13 21:54:00,upi,LOC0058
TX004700,ACC00747,ACC00841,2714.53,2026-01-30 05:21:00,cash_deposit,LOC0120
TX004701,ACC01030,ACC00699,6544.96,2026-06-05 20:44:00,wallet,LOC0128
TX004702,ACC00755,ACC00478,20325.46,2026-04-21 17:02:00,cash_deposit,LOC0124
TX004703,ACC00374,ACC00120,1605.49,2026-03-16 03:27:00,wallet,LOC0119
TX004704,ACC00028,ACC00736,4917.13,2026-07-28 22:10:00,upi,LOC0048
TX004705,ACC00428,ACC00128,8962.51,2026-01-22 06:42:00,cash_deposit,LOC0164
TX004706,ACC00566,ACC01034,2250.55,2026-02-27 13:04:00,upi,LOC0092
TX004707,ACC00899,ACC00110,3838.88,2026-08-09 17:44:00,cash_deposit,LOC0071
TX004708,ACC00966,ACC00703,4469.38,2026-07-24 22:50:00,bank,LOC0040
TX004709,ACC00203,ACC00749,11390.48,2026-05-18 09:33:00,cash_deposit,LOC0084
TX004710,ACC00168,ACC00944,22141.39,2026-01-22 15:20:00,cash_deposit,LOC0045
TX004711,ACC00211,ACC01125,5689.92,2026-02-12 08:20:00,wallet,LOC0032
TX004712,ACC00520,ACC00785,11335.84,2026-08-15 16:14:00,bank,LOC0046
TX004713,ACC00115,ACC00689,3712.82,2026-06-25 23:49:00,cash_deposit,LOC0034
TX004714,ACC00529,ACC00796,9945.37,2026-01-21 09:59:00,upi,LOC0089
TX004715,ACC00028,ACC01166,3595.36,2026-02-15 16:03:00,wallet,LOC0087
TX004716,ACC01027,ACC00260,1782.46,2026-05-10 08:37:00,cash_deposit,LOC0136
TX004717,ACC00012,ACC00421,10318.19,2026-02-20 17:38:00,bank,LOC0073
TX004718,ACC00902,ACC00818,8952.6,2026-01-29 21:07:00,wallet,LOC0107
TX004719,ACC00651,ACC00717,6422.17,2026-08-26 21:43:00,wallet,LOC0085
TX004720,ACC00768,ACC01056,8030.13,2026-01-25 07:47:00,cash_deposit,LOC0135
TX004721,ACC00817,ACC01007,7896.22,2026-06-06 19:44:00,cash_deposit,LOC0145
TX004722,ACC00310,ACC00149,21606.47,2026-05-06 03:37:00,upi,LOC0012
TX004723,ACC00868,ACC00794,24009.97,2026-05-10 14:18:00,wallet,LOC0052
TX004724,ACC00721,ACC00881,4436.77,2026-02-01 05:09:00,upi,LOC0159
TX004725,ACC00967,ACC01018,11121.31,2026-08-15 06:16:00,wallet,LOC0082
TX004726,ACC00074,ACC00468,6895.91,2026-07-15 04:54:00,bank,LOC0091
TX004727,ACC00056,ACC01119,5383.52,2026-02-09 11:46:00,wallet,LOC0132
TX004728,ACC00090,ACC00065,3504.0,2026-06-27 01:11:00,wallet,LOC0072
TX004729,ACC00913,ACC01192,28906.97,2026-08-04 22:11:00,cash_deposit,LOC0110
TX004730,ACC00465,ACC00483,4541.7,2026-08-30 17:34:00,wallet,LOC0122
TX004731,ACC01085,ACC00733,21280.09,2026-06-22 01:23:00,upi,LOC0013
TX004732,ACC00699,ACC00794,10671.41,2026-06-04 01:48:00,upi,LOC0023
TX004733,ACC00833,ACC00389,3377.15,2026-05-27 03:06:00,cash_deposit,LOC0039
TX004734,ACC01098,ACC00188,14605.99,2026-02-15 12:51:00,wallet,LOC0071
TX004735,ACC00457,ACC00213,9742.39,2026-05-25 06:59:00,wallet,LOC0038
TX004736,ACC00240,ACC01100,3174.27,2026-05-04 07:45:00,cash_deposit,LOC0053
TX004737,ACC01050,ACC00927,5074.32,2026-01-27 00:42:00,bank,LOC0082
TX004738,ACC00938,ACC01133,12242.43,2026-01-28 02:34:00,wallet,LOC0173
TX004739,ACC00088,ACC00321,3321.51,2026-07-21 20:53:00,cash_deposit,LOC0087
TX004740,ACC00832,ACC00179,5167.62,2026-01-23 02:45:00,upi,LOC0140
TX004741,ACC00434,ACC00084,1280.15,2026-06-15 12:33:00,bank,LOC0043
TX004742,ACC00810,ACC00832,10712.29,2026-07-13 16:28:00,upi,LOC0148
TX004743,ACC00697,ACC00601,12732.45,2026-01-29 20:41:00,bank,LOC0098
TX004744,ACC00383,ACC00463,3644.0,2026-05-03 07:40:00,upi,LOC0152
TX004745,ACC00889,ACC01044,6566.49,2026-04-15 11:49:00,bank,LOC0171
TX004746,ACC00315,ACC00846,13240.58,2026-06-09 15:29:00,upi,LOC0112
TX004747,ACC00600,ACC00801,59886.88,2026-08-18 20:17:00,bank,LOC0133
TX004748,ACC00353,ACC01039,5117.54,2026-06-02 13:18:00,upi,LOC0122
TX004749,ACC00912,ACC00788,4472.89,2026-08-24 11:47:00,bank,LOC0134
TX004750,ACC00263,ACC00563,10349.77,2026-03-12 05:06:00,wallet,LOC0022
TX004751,ACC00874,ACC00983,14414.26,2026-02-09 13:19:00,wallet,LOC0129
TX004752,ACC00168,ACC00584,4543.11,2026-08-19 21:47:00,bank,LOC0114
TX004753,ACC01086,ACC00097,2691.51,2026-04-26 17:41:00,upi,LOC0167
TX004754,ACC01033,ACC00484,20352.68,2026-07-23 16:23:00,bank,LOC0013
TX004755,ACC01033,ACC00154,6842.57,2026-02-05 07:50:00,wallet,LOC0097
TX004756,ACC00120,ACC00291,4411.22,2026-04-11 14:47:00,cash_deposit,LOC0052
TX004757,ACC00869,ACC00579,12054.17,2026-03-13 05:51:00,upi,LOC0141
TX004758,ACC00847,ACC00061,3868.41,2026-05-01 12:00:00,upi,LOC0134
TX004759,ACC01051,ACC00825,4215.7,2026-02-25 21:34:00,cash_deposit,LOC0035
TX004760,ACC01038,ACC00670,2803.96,2026-01-08 15:20:00,bank,LOC0024
TX004761,ACC00878,ACC00841,48621.4,2026-04-23 06:19:00,cash_deposit,LOC0036
TX004762,ACC00370,ACC00033,35374.57,2026-06-28 12:29:00,wallet,LOC0151
TX004763,ACC00265,ACC00504,58980.34,2026-05-16 22:21:00,wallet,LOC0063
TX004764,ACC00770,ACC00469,4976.78,2026-06-15 17:13:00,bank,LOC0147
TX004765,ACC00714,ACC00426,31060.68,2026-03-26 05:40:00,upi,LOC0172
TX004766,ACC01199,ACC00006,2615.14,2026-07-20 03:38:00,bank,LOC0149
TX004767,ACC00218,ACC01110,12316.04,2026-07-02 15:41:00,upi,LOC0044
TX004768,ACC01029,ACC00639,6489.7,2026-06-01 09:31:00,bank,LOC0043
TX004769,ACC01195,ACC00440,12113.69,2026-04-24 06:22:00,cash_deposit,LOC0077
TX004770,ACC00522,ACC00739,10129.4,2026-08-24 14:43:00,upi,LOC0125
TX004771,ACC01111,ACC00709,21198.12,2026-04-25 16:23:00,wallet,LOC0122
TX004772,ACC01190,ACC00204,3174.89,2026-05-16 04:13:00,cash_deposit,LOC0057
TX004773,ACC00715,ACC00660,5144.66,2026-03-09 01:12:00,cash_deposit,LOC0171
TX004774,ACC00641,ACC00476,12465.84,2026-08-15 08:13:00,wallet,LOC0096
TX004775,ACC00427,ACC00412,3705.58,2026-04-01 13:11:00,upi,LOC0039
TX004776,ACC00483,ACC00220,21567.51,2026-05-03 09:50:00,cash_deposit,LOC0108
TX004777,ACC00222,ACC00959,10766.16,2026-07-08 04:14:00,upi,LOC0166
TX004778,ACC00005,ACC00642,7258.59,2026-07-03 05:23:00,bank,LOC0079
TX004779,ACC00074,ACC00342,7284.77,2026-07-14 21:42:00,upi,LOC0048
TX004780,ACC00879,ACC00720,6423.58,2026-05-11 23:07:00,cash_deposit,LOC0074
TX004781,ACC00736,ACC00937,10277.31,2026-07-25 23:52:00,wallet,LOC0033
TX004782,ACC00289,ACC00522,8358.93,2026-07-19 05:07:00,upi,LOC0109
TX004783,ACC00509,ACC00015,23408.22,2026-03-31 21:40:00,wallet,LOC0173
TX004784,ACC00851,ACC01056,10646.52,2026-07-03 20:12:00,cash_deposit,LOC0093
TX004785,ACC01162,ACC00375,18062.83,2026-07-25 16:18:00,wallet,LOC0063
TX004786,ACC00424,ACC00522,2606.11,2026-05-26 09:22:00,cash_deposit,LOC0027
TX004787,ACC00085,ACC00061,11826.8,2026-03-14 19:19:00,wallet,LOC0109
TX004788,ACC00500,ACC00889,6345.75,2026-03-27 08:06:00,bank,LOC0109
TX004789,ACC01098,ACC00464,3308.61,2026-03-29 20:15:00,bank,LOC0012
TX004790,ACC00101,ACC00135,18698.31,2026-03-14 19:00:00,bank,LOC0137
TX004791,ACC00004,ACC00688,11162.84,2026-01-05 06:41:00,upi,LOC0075
TX004792,ACC00528,ACC00287,9921.52,2026-04-11 16:43:00,wallet,LOC0117
TX004793,ACC00634,ACC00566,5517.36,2026-02-28 17:44:00,wallet,LOC0032
TX004794,ACC00362,ACC00769,4741.03,2026-02-19 12:06:00,wallet,LOC0008
TX004795,ACC00115,ACC01063,21462.43,2026-03-11 01:45:00,upi,LOC0049
TX004796,ACC00914,ACC00932,3752.17,2026-08-19 20:03:00,bank,LOC0160
TX004797,ACC00875,ACC00195,19685.82,2026-05-28 23:01:00,upi,LOC0161
TX004798,ACC01135,ACC01057,12199.4,2026-08-11 14:34:00,bank,LOC0070
TX004799,ACC00498,ACC00689,1486.38,2026-05-27 18:18:00,upi,LOC0163
TX004800,ACC01100,ACC00219,5321.04,2026-04-02 01:12:00,cash_deposit,LOC0168
TX004801,ACC00800,ACC01187,5614.94,2026-02-15 03:51:00,upi,LOC0076
TX004802,ACC00353,ACC00413,16913.94,2026-03-29 17:46:00,wallet,LOC0174
TX004803,ACC00872,ACC00171,8936.12,2026-02-03 11:57:00,upi,LOC0084
TX004804,ACC00628,ACC00880,2249.37,2026-01-14 18:26:00,bank,LOC0138
TX004805,ACC00939,ACC00717,9800.73,2026-01-25 03:17:00,upi,LOC0025
TX004806,ACC00653,ACC00453,8570.32,2026-07-21 08:27:00,cash_deposit,LOC0022
TX004807,ACC00324,ACC00199,2391.21,2026-02-22 16:48:00,cash_deposit,LOC0142
TX004808,ACC00709,ACC00650,9394.01,2026-04-10 06:41:00,cash_deposit,LOC0082
TX004809,ACC00143,ACC00966,17104.84,2026-07-04 16:54:00,cash_deposit,LOC0099
TX004810,ACC00906,ACC01052,14145.65,2026-03-22 19:55:00,cash_deposit,LOC0160
TX004811,ACC00719,ACC00113,7548.93,2026-06-05 20:35:00,wallet,LOC0153
TX004812,ACC00216,ACC01018,4303.41,2026-03-13 09:11:00,upi,LOC0110
TX004813,ACC00700,ACC00624,4124.31,2026-07-23 09:05:00,cash_deposit,LOC0032
TX004814,ACC00931,ACC00432,10491.98,2026-07-20 09:54:00,upi,LOC0179
TX004815,ACC00512,ACC01020,2632.96,2026-08-23 15:22:00,wallet,LOC0047
TX004816,ACC00335,ACC00783,100304.97,2026-04-19 16:07:00,bank,LOC0121
TX004817,ACC00327,ACC00104,2607.43,2026-05-17 03:55:00,bank,LOC0176
TX004818,ACC00822,ACC00260,2008.78,2026-08-22 08:59:00,bank,LOC0170
TX004819,ACC00402,ACC00343,3486.43,2026-01-25 15:26:00,upi,LOC0057
TX004820,ACC00254,ACC00834,3669.58,2026-02-01 01:02:00,cash_deposit,LOC0152
TX004821,ACC00439,ACC00663,22990.39,2026-06-11 13:09:00,cash_deposit,LOC0138
TX004822,ACC00404,ACC00769,4353.68,2026-05-30 19:58:00,upi,LOC0085
TX004823,ACC01128,ACC01070,5944.87,2026-07-31 01:21:00,bank,LOC0055
TX004824,ACC00929,ACC01165,3087.46,2026-03-18 11:55:00,upi,LOC0009
TX004825,ACC00410,ACC00150,29983.78,2026-01-30 01:34:00,upi,LOC0096
TX004826,ACC00212,ACC00187,32393.28,2026-06-02 15:11:00,upi,LOC0042
TX004827,ACC00237,ACC00976,21551.78,2026-08-22 05:22:00,wallet,LOC0135
TX004828,ACC00316,ACC00849,16549.85,2026-01-16 15:01:00,upi,LOC0029
TX004829,ACC00843,ACC00042,13909.88,2026-06-30 07:45:00,bank,LOC0087
TX004830,ACC00506,ACC00475,4279.6,2026-06-20 09:33:00,wallet,LOC0064
TX004831,ACC00482,ACC00630,2209.22,2026-03-20 07:58:00,bank,LOC0006
TX004832,ACC00284,ACC00621,27327.37,2026-06-28 04:08:00,wallet,LOC0113
TX004833,ACC00143,ACC00363,15599.99,2026-01-30 20:04:00,cash_deposit,LOC0021
TX004834,ACC00480,ACC01061,4755.39,2026-08-27 15:26:00,cash_deposit,LOC0165
TX004835,ACC00026,ACC00758,27117.75,2026-01-04 19:48:00,cash_deposit,LOC0054
TX004836,ACC00508,ACC00641,22144.0,2026-06-02 07:25:00,bank,LOC0034
TX004837,ACC00648,ACC00639,44866.78,2026-05-05 21:19:00,bank,LOC0142
TX004838,ACC00208,ACC00356,3888.6,2026-01-20 03:09:00,cash_deposit,LOC0123
TX004839,ACC00397,ACC00493,63504.51,2026-06-18 17:43:00,wallet,LOC0124
TX004840,ACC00449,ACC00414,24470.55,2026-01-18 17:33:00,upi,LOC0054
TX004841,ACC00723,ACC00974,11375.14,2026-01-14 23:14:00,bank,LOC0046
TX004842,ACC00053,ACC00678,7171.0,2026-04-06 20:08:00,wallet,LOC0088
TX004843,ACC00695,ACC00856,5074.22,2026-02-08 00:53:00,bank,LOC0011
TX004844,ACC00582,ACC01042,5396.49,2026-08-08 02:43:00,bank,LOC0038
TX004845,ACC01187,ACC01194,8198.35,2026-05-05 21:35:00,wallet,LOC0043
TX004846,ACC00333,ACC00170,1393.66,2026-04-26 19:53:00,bank,LOC0136
TX004847,ACC00098,ACC00668,1515.36,2026-08-14 10:17:00,cash_deposit,LOC0143
TX004848,ACC00055,ACC00653,32932.74,2026-06-17 15:34:00,upi,LOC0175
TX004849,ACC01078,ACC00840,15747.32,2026-04-10 00:08:00,bank,LOC0026
TX004850,ACC00413,ACC00380,45285.35,2026-03-11 15:29:00,upi,LOC0171
TX004851,ACC00236,ACC00213,23679.58,2026-08-21 04:14:00,wallet,LOC0137
TX004852,ACC01150,ACC00143,23517.87,2026-04-09 00:43:00,cash_deposit,LOC0160
TX004853,ACC01192,ACC00913,6150.66,2026-01-11 03:00:00,wallet,LOC0077
TX004854,ACC00954,ACC00100,35563.14,2026-06-18 21:57:00,cash_deposit,LOC0036
TX004855,ACC00773,ACC00081,24840.53,2026-06-28 01:29:00,bank,LOC0119
TX004856,ACC01115,ACC00708,22548.01,2026-07-01 14:07:00,bank,LOC0019
TX004857,ACC00129,ACC00624,17228.78,2026-03-21 03:46:00,wallet,LOC0047
TX004858,ACC01039,ACC00215,26940.41,2026-03-29 04:33:00,cash_deposit,LOC0092
TX004859,ACC00114,ACC00859,5037.98,2026-02-25 14:06:00,upi,LOC0095
TX004860,ACC00305,ACC00886,21542.89,2026-08-04 09:54:00,wallet,LOC0090
TX004861,ACC00391,ACC01187,1436.18,2026-07-24 14:58:00,bank,LOC0042
TX004862,ACC00571,ACC00557,9974.95,2026-08-14 01:50:00,bank,LOC0147
TX004863,ACC01002,ACC00324,29509.09,2026-07-25 06:03:00,upi,LOC0012
TX004864,ACC00178,ACC00567,11024.07,2026-03-04 07:15:00,bank,LOC0021
TX004865,ACC00661,ACC00748,12094.33,2026-07-23 21:13:00,cash_deposit,LOC0061
TX004866,ACC00790,ACC00247,9102.7,2026-06-16 10:36:00,wallet,LOC0178
TX004867,ACC00686,ACC00767,4666.85,2026-05-05 18:47:00,upi,LOC0174
TX004868,ACC00615,ACC00582,10246.44,2026-01-01 18:44:00,upi,LOC0077
TX004869,ACC00143,ACC01063,5946.72,2026-08-08 06:01:00,wallet,LOC0107
TX004870,ACC00111,ACC00014,25303.84,2026-04-20 17:58:00,upi,LOC0169
TX004871,ACC00387,ACC01184,6780.3,2026-06-15 17:49:00,upi,LOC0094
TX004872,ACC00529,ACC00287,2513.06,2026-03-10 12:00:00,cash_deposit,LOC0174
TX004873,ACC00356,ACC00041,9288.37,2026-01-26 18:33:00,bank,LOC0172
TX004874,ACC00737,ACC00360,3757.76,2026-05-03 16:52:00,upi,LOC0141
TX004875,ACC00285,ACC00328,4464.62,2026-01-04 19:59:00,wallet,LOC0167
TX004876,ACC00112,ACC00863,15078.21,2026-03-24 08:15:00,upi,LOC0136
TX004877,ACC00779,ACC00098,8843.88,2026-08-06 01:35:00,cash_deposit,LOC0055
TX004878,ACC00871,ACC01200,9217.28,2026-05-04 09:09:00,bank,LOC0031
TX004879,ACC00363,ACC00213,4602.53,2026-08-26 22:22:00,upi,LOC0064
TX004880,ACC00547,ACC00292,3864.74,2026-01-22 04:18:00,bank,LOC0043
TX004881,ACC00845,ACC00556,9534.13,2026-07-17 07:03:00,wallet,LOC0071
TX004882,ACC00635,ACC00541,16965.31,2026-07-20 17:25:00,cash_deposit,LOC0134
TX004883,ACC00784,ACC00557,40766.94,2026-07-07 23:15:00,bank,LOC0013
TX004884,ACC01135,ACC00934,4873.84,2026-05-12 07:40:00,bank,LOC0096
TX004885,ACC00762,ACC01182,7361.62,2026-02-16 00:15:00,upi,LOC0085
TX004886,ACC01115,ACC00894,13889.08,2026-05-04 01:36:00,bank,LOC0028
TX004887,ACC00339,ACC00338,14962.31,2026-04-17 21:53:00,upi,LOC0044
TX004888,ACC00982,ACC00736,25724.71,2026-05-03 11:57:00,upi,LOC0070
TX004889,ACC00525,ACC00322,27330.38,2026-08-03 20:55:00,cash_deposit,LOC0056
TX004890,ACC00396,ACC00658,7002.72,2026-02-22 19:22:00,upi,LOC0087
TX004891,ACC00677,ACC00249,15056.64,2026-06-09 00:10:00,wallet,LOC0069
TX004892,ACC00023,ACC01169,6704.91,2026-06-17 23:28:00,bank,LOC0038
TX004893,ACC01007,ACC01115,19413.89,2026-01-19 18:23:00,wallet,LOC0176
TX004894,ACC00860,ACC00282,4684.86,2026-02-12 06:30:00,cash_deposit,LOC0105
TX004895,ACC00997,ACC00699,8440.44,2026-04-02 21:57:00,cash_deposit,LOC0071
TX004896,ACC00661,ACC00262,4322.31,2026-08-26 09:59:00,upi,LOC0016
TX004897,ACC00608,ACC00025,23026.23,2026-05-24 18:34:00,wallet,LOC0023
TX004898,ACC00210,ACC00533,4187.42,2026-08-20 16:02:00,bank,LOC0116
TX004899,ACC00144,ACC00070,5010.34,2026-06-30 02:20:00,upi,LOC0019
